"","overlap_type","seqnames","peakID","annotation","ENSEMBL","SYMBOL","log2FC_car","padj_car","log2FC_rna","padj_rna","geneChr","Start","End","gene_description"
"537","overlap","chr2","177223850-177224550","3'UTR","ENSG00000170144","HNRNPA3",-1.13152816948322,0.0127682267935611,-0.589456084934878,1.06959523090906e-21,2,177212563,177223958,"heterogeneous nuclear ribonucleoprotein A3"
"538","overlap","chr2","177241700-177243150","Intron","ENSG00000116044","NFE2L2",-0.993395627530214,0.0017165730700941,0.181633914009583,0.0164645204257905,2,177227595,177392697,"NFE2 like bZIP transcription factor 2"
"539","overlap","chr2","177244950-177245750","Intron","ENSG00000116044","NFE2L2",-1.27073279401345,0.000588087958666958,0.181633914009583,0.0164645204257905,2,177227595,177392697,"NFE2 like bZIP transcription factor 2"
"540","overlap","chr2","177261300-177266750","5'UTR","ENSG00000116044","NFE2L2",-1.10867751443731,4.65049770270238e-07,0.181633914009583,0.0164645204257905,2,177227595,177392697,"NFE2 like bZIP transcription factor 2"
"541","overlap","chr2","177332250-177332600","Exon","ENSG00000116044","NFE2L2",-1.75589825132,0.00121036836073128,0.181633914009583,0.0164645204257905,2,177227595,177392697,"NFE2 like bZIP transcription factor 2"
"542","overlap","chr2","177338150-177338800","5'UTR","ENSG00000116044","NFE2L2",-1.13862739648065,0.00527827207788409,0.181633914009583,0.0164645204257905,2,177227595,177392697,"NFE2 like bZIP transcription factor 2"
"543","overlap","chr2","177552000-177554000","Promoter","ENSG00000196659","TTC30B",-1.26775700286459,2.9738534440624e-07,-1.60824147152391,2.84898974105001e-42,2,177548998,177552796,"tetratricopeptide repeat domain 30B"
"544","overlap","chr2","177618250-177619600","Promoter","ENSG00000197557","TTC30A",-1.38362301530522,1.36932138688912e-07,-1.39732012312502,4.84850925375076e-31,2,177612999,177618742,"tetratricopeptide repeat domain 30A"
"545","overlap","chr2","177634500-177634900","Intron","ENSG00000128655","PDE11A",-1.64625587031206,0.00152344371006866,-2.60226945092335,2.73396581138275e-08,2,177623244,178108339,"phosphodiesterase 11A"
"546","overlap","chr2","178072500-178073550","5'UTR","ENSG00000128655","PDE11A",-1.41448018961613,1.86040663030515e-06,-2.60226945092335,2.73396581138275e-08,2,177623244,178108339,"phosphodiesterase 11A"
"547","overlap","chr2","178112200-178113750","Promoter","ENSG00000155636","RBM45",-1.24306191683112,9.45830124352712e-07,-0.912017851174267,3.82605242515066e-18,2,178112424,178139011,"RNA binding motif protein 45"
"548","overlap","chr2","178193350-178196000","Promoter","ENSG00000079156","OSBPL6",-3.07163747628928,7.85194328204518e-40,-3.54589638955689,4.86492446629722e-46,2,178194481,178402893,"oxysterol binding protein like 6"
"549","overlap","chr2","178477800-178482600","Promoter","ENSG00000079150","FKBP7",-1.17412654334738,1.38562191293589e-06,-1.60650838493359,3.81421381941051e-17,2,178463664,178478600,"FKBP prolyl isomerase 7"
"550","overlap","chr2","178514650-178515000","3'UTR","ENSG00000116095","PLEKHA3",-1.20794983812047,0.0267111758545905,-0.312747143295232,0.000639737941603163,2,178480457,178516463,"pleckstrin homology domain containing A3"
"551","overlap","chr2","179239250-179239450","Intron","ENSG00000187231","SESTD1",-1.32776816892813,0.0264249093162603,0.193350869728421,0.0240814952071193,2,179101678,179264832,"SEC14 and spectrin domain containing 1"
"552","overlap","chr2","179262500-179265600","Promoter","ENSG00000187231","SESTD1",-1.22183478914385,2.19305702595603e-07,0.193350869728421,0.0240814952071193,2,179101678,179264832,"SEC14 and spectrin domain containing 1"
"553","overlap","chr2","181456800-181457950","Promoter","ENSG00000115232","ITGA4",-1.67759751715476,7.45018448991238e-08,-4.19837346287481,8.91191777717942e-70,2,181457202,181538940,"integrin subunit alpha 4"
"554","overlap","chr2","181656650-181657000","Exon","ENSG00000188452","CERKL",-1.75137308217452,0.000618963503221213,-1.88713384469268,0.00141184798057575,2,181535041,181680665,"ceramide kinase like"
"555","overlap","chr2","182030700-182031300","Exon","ENSG00000150722","PPP1R1C",-0.846690982026152,0.0201643587745902,-1.54585324302536,1.84838221087995e-06,2,181954241,182131398,"protein phosphatase 1 regulatory inhibitor subunit 1C"
"556","overlap","chr2","218781300-218782800","Promoter","ENSG00000135929","CYP27A1",-0.891355603427196,0.0147563871261266,-2.34525476423213,7.89689901847838e-35,2,218781749,218815293,"cytochrome P450 family 27 subfamily A member 1"
"557","overlap","chr2","224038000-224039950","Promoter","ENSG00000135919","SERPINE2",-1.18495697522969,7.13491647674949e-05,0.310960698597234,0.00369408173106511,2,223975045,224039318,"serpin family E member 2"
"558","overlap","chr2","227163500-227165250","Promoter","ENSG00000081052","COL4A4",-2.19863922618937,9.23179142853738e-12,-4.72313002078518,3.62069443949123e-39,2,227002714,227164453,"collagen type IV alpha 4 chain"
"559","overlap","chr2","240433800-240437150","Promoter","ENSG00000063660","GPC1",-0.662809408687661,0.03130598059497,-0.359803213541684,9.75597955743469e-06,2,240435663,240468076,"glypican 1"
"560","overlap","chr20","2692050-2693650","Promoter","ENSG00000088881","EBF4",-1.01473068184814,0.0112815134008906,-3.60532417964033,7.91038129484438e-15,20,2692874,2760108,"EBF family member 4"
"561","overlap","chr20","2751050-2753000","Exon","ENSG00000088881","EBF4",-0.882631187685942,0.00410475910550382,-3.60532417964033,7.91038129484438e-15,20,2692874,2760108,"EBF family member 4"
"562","overlap","chr20","9067500-9070000","Promoter","ENSG00000101333","PLCB4",-0.815224968703505,0.00457338960751669,-0.738659860866233,1.78999747654339e-08,20,9067825,9504593,"phospholipase C beta 4"
"563","overlap","chr20","14336950-14337700","Promoter","ENSG00000125848","FLRT3",-2.57319430190364,3.24944588473379e-11,-1.92848577970524,1.51000120619755e-09,20,14322985,14337614,"fibronectin leucine rich transmembrane protein 3"
"564","overlap","chr20","23047150-23051550","Promoter","ENSG00000178726","THBD",-0.845096322249053,0.00364604575779193,0.251829309356916,0.0449016138265249,20,23045633,23049672,"thrombomodulin"
"565","overlap","chr20","25526000-25526950","5'UTR","ENSG00000101004","NINL",-0.91536704348574,0.029702477297659,-1.13002327544094,6.3049697260172e-29,20,25452697,25585531,"ninein like"
"566","overlap","chr20","32536050-32536450","5'UTR","ENSG00000197183","NOL4L",-1.29089014677822,0.00311972591874129,-1.63693551509184,5.17042979520172e-48,20,32443059,32585333,"nucleolar protein 4 like"
"567","overlap","chr20","32584200-32585400","Promoter","ENSG00000197183","NOL4L",-1.9889764342002,2.21598097113123e-08,-1.63693551509184,5.17042979520172e-48,20,32443059,32585333,"nucleolar protein 4 like"
"568","overlap","chr20","43507650-43508250","5'UTR","ENSG00000185513","L3MBTL1",-1.70685944577332,1.46578282288018e-06,-2.58186374257144,1.95075707999831e-21,20,43458054,43550954,"L3MBTL histone methyl-lysine binding protein 1"
"569","overlap","chr20","51800250-51802700","Promoter","ENSG00000101115","SALL4",-0.939602248198936,0.001080059545332,-1.93862771467531,9.17313081364946e-31,20,51782331,51802521,"spalt like transcription factor 4"
"570","overlap","chr20","63829600-63830750","Intron","ENSG00000130584","ZBTB46",-1.0553389445222,0.00217490210782257,-2.07540378071447,5.29863995256281e-18,20,63743668,63832038,"zinc finger and BTB domain containing 46"
"571","overlap","chr21","14216050-14216850","Promoter","ENSG00000185272","RBM11",-0.903318168851013,0.0122700446832391,-2.14142027098956,1.54413475794909e-16,21,14216130,14228372,"RNA binding motif protein 11"
"572","overlap","chr22","17529200-17529900","Exon","ENSG00000099954","CECR2",-1.10547719010983,0.0178241396714092,-3.0246167610951,0.00153665861041973,22,17359949,17558151,"CECR2 histone acetyl-lysine reader"
"573","overlap","chr22","21734950-21735850","Promoter","ENSG00000100027","YPEL1",-1.11591758689032,0.00296195277696882,-2.63653829715388,1.34232743978429e-09,22,21697536,21735794,"yippee like 1"
"574","overlap","chr22","27800050-27802650","Promoter","ENSG00000169184","MN1",-1.59011542932552,3.36558220452436e-09,-0.905348096638337,0.0128126406513614,22,27748277,27801756,"MN1 proto-oncogene, transcriptional regulator"
"575","overlap","chr22","29206100-29206600","Exon","ENSG00000186998","EMID1",-3.00305131284226,2.09986380549191e-07,-7.52610691676602,2.00130714344782e-09,22,29205896,29259597,"EMI domain containing 1"
"576","overlap","chr22","30505250-30505750","Promoter","ENSG00000133488","SEC14L4",-1.42090620616116,0.00395607171101555,-0.927082200547661,0.0237136740004284,22,30488902,30505711,"SEC14 like lipid binding 4"
"577","overlap","chr22","36220500-36220800","Exon","ENSG00000100336","APOL4",-1.3864535065479,0.0449219038629611,-1.79086515392868,5.99012354756667e-12,22,36189124,36204840,"apolipoprotein L4"
"578","overlap","chr22","39349450-39350650","Promoter","ENSG00000100321","SYNGR1",-0.992486952805717,0.0251770252172188,-1.76412993404574,2.36154278836334e-33,22,39349925,39385575,"synaptogyrin 1"
"579","overlap","chr22","39351650-39352050","Intron","ENSG00000100321","SYNGR1",-2.45117492660775,7.33571744282265e-06,-1.76412993404574,2.36154278836334e-33,22,39349925,39385575,"synaptogyrin 1"
"580","overlap","chr22","44023900-44024100","Intron","ENSG00000188677","PARVB",-2.29442994831166,0.000149632134218474,-3.55718488582063,8.42475653023154e-13,22,43999211,44172939,"parvin beta"
"582","overlap","chr22","50674850-50675700","5'UTR","ENSG00000100299","ARSA",-0.784127806648018,0.036895360110617,-1.5183381959305,1.88906465022538e-34,22,50622754,50628173,"arylsulfatase A"
"583","overlap","chr3","25427900-25428750","5'UTR","ENSG00000077092","RARB",-1.41865642764649,0.000181263891248206,-1.46089009610704,0.000144415606642151,3,24687887,25597932,"retinoic acid receptor beta"
"584","overlap","chr3","49900000-49904450","Promoter","ENSG00000164078","MST1R",-0.607259231653723,0.0449301386427778,-0.232620252970616,0.0040061855897994,3,49887002,49903873,"macrophage stimulating 1 receptor"
"585","overlap","chr3","69050300-69052950","Promoter","ENSG00000144747","TMF1",-1.11368959492289,3.98969854822614e-06,0.254746046481223,0.0211805338322804,3,69019827,69052339,"TATA element modulatory factor 1"
"586","overlap","chr3","69084100-69086950","Promoter","ENSG00000144746","ARL6IP5",-1.07437697110411,0.000189413177844819,0.3410025270242,1.01295577482227e-06,3,69084937,69106092,"ADP ribosylation factor like GTPase 6 interacting protein 5"
"587","overlap","chr3","70983050-70983300","Intron","ENSG00000114861","FOXP1",-1.50197491443415,0.0274829285289194,-0.691636585907142,1.3038469848884e-06,3,70954693,71754229,"forkhead box P1"
"588","overlap","chr3","71057500-71057850","Intron","ENSG00000114861","FOXP1",-1.97270479474114,0.000917305841223495,-0.691636585907142,1.3038469848884e-06,3,70954693,71754229,"forkhead box P1"
"589","overlap","chr3","71063150-71065950","5'UTR","ENSG00000114861","FOXP1",-0.909603449823944,0.00433802843195681,-0.691636585907142,1.3038469848884e-06,3,70954693,71754229,"forkhead box P1"
"590","overlap","chr3","71496150-71496800","Intron","ENSG00000114861","FOXP1",-0.947799629589757,0.033024753765225,-0.691636585907142,1.3038469848884e-06,3,70954693,71754229,"forkhead box P1"
"591","overlap","chr3","71724450-71725100","Intron","ENSG00000114861","FOXP1",-1.79170003512023,1.04448230451459e-06,-0.691636585907142,1.3038469848884e-06,3,70954693,71754229,"forkhead box P1"
"592","overlap","chr3","72996200-72998350","Promoter","ENSG00000163605","PPP4R2",-1.05091667267951,6.24808694580781e-05,0.242630839464521,0.00452652217091972,3,72996803,73069198,"protein phosphatase 4 regulatory subunit 2"
"593","overlap","chr3","79015750-79020050","5'UTR","ENSG00000169855","ROBO1",-0.8381579350863,0.00176726265943023,-0.363495285294212,0.00115405127452523,3,78597239,79767998,"roundabout guidance receptor 1"
"594","overlap","chr3","79569950-79570150","Intron","ENSG00000169855","ROBO1",-1.59807428964994,0.0193664717579699,-0.363495285294212,0.00115405127452523,3,78597239,79767998,"roundabout guidance receptor 1"
"595","overlap","chr3","81760100-81762250","Promoter","ENSG00000114480","GBE1",-1.18086587345558,1.88479431636111e-05,0.274104248817329,0.000624344269625239,3,81489703,81761645,"1,4-alpha-glucan branching enzyme 1"
"596","overlap","chr3","87088750-87090000","Promoter","ENSG00000281392","LINC00506",-0.911443175016344,0.00859269270094621,-1.98608324381492,0.00394818686290684,3,87089129,87158363,"long intergenic non-protein coding RNA 506"
"597","overlap","chr3","88148750-88151800","Promoter","ENSG00000163320","CGGBP1",-1.00968715312857,0.000119107775550229,-0.260176445767459,0.00145717376222602,3,88051944,88149885,"CGG triplet repeat binding protein 1"
"598","overlap","chr3","98731950-98734050","Promoter","ENSG00000064225","ST3GAL6",-1.18113214357205,2.21068051248057e-05,-4.3741562616313,3.82326791140212e-13,3,98732236,98820997,"ST3 beta-galactoside alpha-2,3-sialyltransferase 6"
"599","overlap","chr3","99637300-99638850","Promoter","ENSG00000144810","COL8A1",-1.23407465370206,8.01462530703323e-05,-4.10498333733014,4.72165841111353e-16,3,99638475,99799226,"collagen type VIII alpha 1 chain"
"600","overlap","chr3","113211150-113213000","Promoter","ENSG00000144857","BOC",-2.03532310311904,2.07241877729664e-11,-1.6669685720628,4.62128625125544e-05,3,113211003,113287459,"BOC cell adhesion associated, oncogene regulated"
"601","overlap","chr3","118913800-118914800","Intron","ENSG00000144847","IGSF11",-0.923575035624678,0.0122828971123585,-1.49929832888997,3.94060822320459e-05,3,118900557,119146068,"immunoglobulin superfamily member 11"
"602","overlap","chr3","122021750-122022300","Promoter","ENSG00000145103","ILDR1",-1.09559715878476,0.0129509488784009,-1.26627468969205,1.71038620372346e-05,3,121987323,122022247,"immunoglobulin like domain containing receptor 1"
"603","overlap","chr3","138347550-138348950","Promoter","ENSG00000158186","MRAS",-0.762331543674319,0.0160069494076957,-2.14393627828799,5.02493698937656e-07,3,138347648,138405534,"muscle RAS oncogene homolog"
"604","overlap","chr3","152834400-152835800","Promoter","ENSG00000169860","P2RY1",-2.98321092764326,1.37092442787788e-19,-5.92772123650815,3.69105201621387e-23,3,152835131,152841439,"purinergic receptor P2Y1"
"605","overlap","chr3","161371500-161372450","5'UTR","ENSG00000196542","SPTSSB",-1.08821930541136,0.00307612769227664,-1.50397173517938,0.0185318906964418,3,161344798,161372880,"serine palmitoyltransferase small subunit B"
"606","overlap","chr3","181711450-181714150","Promoter","ENSG00000181449","SOX2",-1.19936513051287,1.61381511232793e-05,-5.13234952882771,3.73396191009715e-31,3,181711925,181714436,"SRY-box transcription factor 2"
"607","overlap","chr4","25861900-25862650","Exon","ENSG00000091490","SEL1L3",-1.9035661676345,2.49353620487503e-07,-0.864788985926017,1.10626618182025e-09,4,25747433,25863760,"SEL1L family member 3"
"608","overlap","chr4","30716200-30722300","Promoter","ENSG00000169851","PCDH7",-0.785880040215893,0.00188240491536775,-0.980605838339159,1.4056736596343e-25,4,30720415,31146805,"protocadherin 7"
"609","overlap","chr4","30723400-30727600","3'UTR","ENSG00000169851","PCDH7",-1.55514380607863,8.48012980872064e-07,-0.980605838339159,1.4056736596343e-25,4,30720415,31146805,"protocadherin 7"
"610","overlap","chr4","31085100-31085450","Intron","ENSG00000169851","PCDH7",-1.14575659735654,0.0489986712490233,-0.980605838339159,1.4056736596343e-25,4,30720415,31146805,"protocadherin 7"
"611","overlap","chr4","52750600-52751800","Promoter","ENSG00000226887","ERVMER34-1",-0.798263695445225,0.0217859174353689,0.28524575979272,0.0191668926135963,4,52722618,52751586,"endogenous retrovirus group MER34 member 1, envelope"
"612","overlap","chr4","56821450-56822100","Promoter","ENSG00000128040","SPINK2",-1.38327834894028,0.00261097491868314,-4.99940475468064,3.46758890075658e-05,4,56809860,56821742,"serine peptidase inhibitor Kazal type 2"
"613","overlap","chr4","61200100-61202000","Promoter","ENSG00000150471","ADGRL3",-1.0888746549749,0.00031464631544736,-2.11706932722528,9.85813460605092e-13,4,61200326,62078335,"adhesion G protein-coupled receptor L3"
"614","overlap","chr4","72567400-72569250","Promoter","ENSG00000156140","ADAMTS3",-1.22526379816738,0.00013559740128815,-4.6032606621775,1.94294744372525e-07,4,72280969,72569221,"ADAM metallopeptidase with thrombospondin type 1 motif 3"
"615","overlap","chr4","74793550-74795050","Promoter","ENSG00000174808","BTC",-0.738869643309654,0.0147556962453568,-0.983006628368379,0.00625636653681976,4,74744759,74794523,"betacellulin"
"616","overlap","chr4","86586100-86586550","Intron","ENSG00000109339","MAPK10",-1.32072982910657,0.000958731222746784,-3.08432260106605,1.48816969925656e-32,4,85990007,86594625,"mitogen-activated protein kinase 10"
"617","overlap","chr4","86592200-86597200","Promoter","ENSG00000109339","MAPK10",-1.05675293439997,1.2454264777917e-05,-3.08432260106605,1.48816969925656e-32,4,85990007,86594625,"mitogen-activated protein kinase 10"
"618","overlap","chr4","87421950-87424050","Promoter","ENSG00000170502","NUDT9",-0.59815907556436,0.0477737371139969,-0.418879780337887,2.08257686205991e-06,4,87422573,87459455,"nudix hydrolase 9"
"619","overlap","chr4","87973300-87973850","Promoter","ENSG00000118785","SPP1",-2.56855857652664,3.73520909952001e-11,-2.01319827366756,8.78862365871246e-32,4,87975667,87983532,"secreted phosphoprotein 1"
"620","overlap","chr4","88007050-88009200","Promoter","ENSG00000118762","PKD2",-0.814844378196978,0.000683124813259779,-1.05241619698318,1.05826462552076e-27,4,88007635,88077777,"polycystin 2, transient receptor potential cation channel"
"621","overlap","chr4","89836900-89838400","Promoter","ENSG00000145335","SNCA",-1.17853991005888,7.40876363783169e-05,-1.46724536589308,1.21178944759653e-12,4,89700345,89838315,"synuclein alpha"
"622","overlap","chr4","93200000-93200550","Intron","ENSG00000152208","GRID2",-1.58718857683801,0.00153091953844826,-7.33193845823914,2.32706179436267e-08,4,92303966,93810157,"glutamate ionotropic receptor delta type subunit 2"
"623","overlap","chr4","93613800-93614550","Intron","ENSG00000152208","GRID2",-1.83804006782191,6.97803034044366e-07,-7.33193845823914,2.32706179436267e-08,4,92303966,93810157,"glutamate ionotropic receptor delta type subunit 2"
"624","overlap","chr4","93643800-93644400","Intron","ENSG00000152208","GRID2",-0.833422810203179,0.0440036176296777,-7.33193845823914,2.32706179436267e-08,4,92303966,93810157,"glutamate ionotropic receptor delta type subunit 2"
"625","overlap","chr4","93676800-93677250","Intron","ENSG00000152208","GRID2",-4.05374921404625,2.49275833376268e-11,-7.33193845823914,2.32706179436267e-08,4,92303966,93810157,"glutamate ionotropic receptor delta type subunit 2"
"626","overlap","chr4","93772050-93772550","3'UTR","ENSG00000152208","GRID2",-2.01446502509659,6.39070434136249e-06,-7.33193845823914,2.32706179436267e-08,4,92303966,93810157,"glutamate ionotropic receptor delta type subunit 2"
"627","overlap","chr4","110620450-110623550","5'UTR","ENSG00000164093","PITX2",-0.798030522798119,0.00244912138128135,-0.690362877712689,2.38341587325233e-05,4,110617423,110642123,"paired like homeodomain 2"
"628","overlap","chr4","112818200-112818550","Promoter","ENSG00000145362","ANK2",-2.80926404121079,8.7261060004403e-06,-5.37917133920428,1.67423682468203e-27,4,112818032,113384221,"ankyrin 2"
"629","overlap","chr4","113116900-113117100","5'UTR","ENSG00000145362","ANK2",-2.14089026212209,0.00171247739757826,-5.37917133920428,1.67423682468203e-27,4,112818032,113384221,"ankyrin 2"
"630","overlap","chr4","140413300-140413850","Intron","ENSG00000153132","CLGN",-1.51446595700263,5.07380323569236e-06,-2.10493678189715,5.71802046190815e-22,4,140388453,140427661,"calmegin"
"631","overlap","chr4","140427200-140428050","Promoter","ENSG00000153132","CLGN",-1.69483343652004,3.14334964139639e-06,-2.10493678189715,5.71802046190815e-22,4,140388453,140427661,"calmegin"
"632","overlap","chr4","163332350-163333400","5'UTR","ENSG00000164128","NPY1R",-0.782095840963108,0.0498139379932955,-4.04874958690173,7.56610753614168e-21,4,163323962,163344832,"neuropeptide Y receptor Y1"
"633","overlap","chr4","166850600-166850950","Intron","ENSG00000196104","SPOCK3",-1.74444138901343,0.0017171523814971,-4.842911389249,1.14091630191482e-06,4,166733384,167234796,"SPARC (osteonectin), cwcv and kazal like domains proteoglycan 3"
"634","overlap","chr4","167234200-167235300","Promoter","ENSG00000196104","SPOCK3",-1.44153295104772,5.34467874358905e-06,-4.842911389249,1.14091630191482e-06,4,166733384,167234796,"SPARC (osteonectin), cwcv and kazal like domains proteoglycan 3"
"635","overlap","chr4","185534400-185536400","Promoter","ENSG00000154553","PDLIM3",-0.701060726249904,0.0467920493892768,-0.567367174757842,0.0364574878569551,4,185500660,185535507,"PDZ and LIM domain 3"
"636","overlap","chr4","186144300-186144600","5'UTR","ENSG00000109794","FAM149A",-2.79235900692626,2.80279259675205e-06,-1.4848316601131,0.0227047286176338,4,186104419,186175337,"family with sequence similarity 149 member A"
"637","overlap","chr5","91150-92250","Promoter","ENSG00000153404","PLEKHG4B",-2.97207315357999,1.52620878573111e-15,-2.19586678290668,3.37887865882534e-80,5,92168,189972,"pleckstrin homology and RhoGEF domain containing G4B"
"638","overlap","chr5","24572150-24573700","Intron","ENSG00000040731","CDH10",-1.24683787360488,0.00035363187408617,-5.76289778104376,4.95346496069775e-07,5,24487100,24644978,"cadherin 10"
"639","overlap","chr5","24644700-24645250","Promoter","ENSG00000040731","CDH10",-1.50921571034182,0.000486242678335891,-5.76289778104376,4.95346496069775e-07,5,24487100,24644978,"cadherin 10"
"640","overlap","chr5","39138900-39139150","Exon","ENSG00000082074","FYB1",-1.2376205602989,0.0427797404404904,-0.664926330355966,3.83326006509699e-09,5,39105252,39274528,"FYN binding protein 1"
"641","overlap","chr5","40831950-40836850","Promoter","ENSG00000145592","RPL37",-0.67112398439079,0.0146508874369988,-0.429407363422941,5.49329661525143e-10,5,40825262,40835222,"ribosomal protein L37"
"642","overlap","chr5","42756750-42757700","Promoter","ENSG00000198865","CCDC152",-1.11511775271473,0.000642145121843336,0.281495989031964,0.0189980523079019,5,42756818,42802439,"coiled-coil domain containing 152"
"643","overlap","chr5","59038700-59039800","5'UTR","ENSG00000113448","PDE4D",-1.03878910698698,0.00309206406402542,-1.00616983087006,7.24935288939911e-07,5,58969038,60522120,"phosphodiesterase 4D"
"644","overlap","chr5","59092550-59093650","Intron","ENSG00000113448","PDE4D",-1.73783082329532,4.32844346858062e-08,-1.00616983087006,7.24935288939911e-07,5,58969038,60522120,"phosphodiesterase 4D"
"645","overlap","chr5","59275400-59276300","5'UTR","ENSG00000113448","PDE4D",-2.60601216752736,7.70454413780011e-16,-1.00616983087006,7.24935288939911e-07,5,58969038,60522120,"phosphodiesterase 4D"
"646","overlap","chr5","60488050-60488400","5'UTR","ENSG00000152931","PART1",-1.48921349939333,0.00444709506106408,-1.8057740621752,0.00751264184750227,5,60487713,60548813,"prostate androgen-regulated transcript 1"
"647","overlap","chr5","81749450-81752350","Promoter","ENSG00000145687","SSBP2",-0.911168612236969,0.000899904727374477,-2.18044502159003,3.91291434828746e-27,5,81412804,81751797,"single stranded DNA binding protein 2"
"648","overlap","chr5","90557900-90559400","5'UTR","ENSG00000164199","ADGRV1",-1.04579843468308,0.00102631028072213,-3.19761855667064,8.89968335145619e-51,5,90529344,91164437,"adhesion G protein-coupled receptor V1"
"649","overlap","chr5","100900300-100903650","Promoter","ENSG00000113532","ST8SIA4",-0.911496695599994,0.0193664717579699,-1.7659682765993,6.78872996986449e-05,5,100806933,100903282,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4"
"650","overlap","chr5","102291450-102292350","Exon","ENSG00000173930","SLCO4C1",-2.12585389921702,2.33555759010306e-08,-7.16745669955472,9.80067428413272e-26,5,102233986,102296284,"solute carrier organic anion transporter family member 4C1"
"651","overlap","chr5","102296000-102296800","Promoter","ENSG00000173930","SLCO4C1",-2.09401763728494,2.93141094130795e-06,-7.16745669955472,9.80067428413272e-26,5,102233986,102296284,"solute carrier organic anion transporter family member 4C1"
"652","overlap","chr5","111223450-111225200","Promoter","ENSG00000152495","CAMK4",-3.20612410052123,1.89627309777863e-25,-6.26661115922953,7.04355383537038e-23,5,111223653,111494886,"calcium/calmodulin dependent protein kinase IV"
"653","overlap","chr5","111301550-111302800","Exon","ENSG00000152495","CAMK4",-1.30309398959731,4.58331973754806e-05,-6.26661115922953,7.04355383537038e-23,5,111223653,111494886,"calcium/calmodulin dependent protein kinase IV"
"654","overlap","chr5","111756800-111758350","5'UTR","ENSG00000134986","NREP",-0.901803091538102,0.0236651015046964,-3.83784305821039,3.60943788693784e-18,5,111662621,111997464,"neuronal regeneration related protein"
"655","overlap","chr5","113487250-113489750","Promoter","ENSG00000171444","MCC",-0.769399624012629,0.013942971828077,-0.48269743270811,0.000137492993408877,5,113022099,113488823,"MCC regulator of WNT signaling pathway"
"656","overlap","chr5","115261650-115263400","Promoter","ENSG00000164219","PGGT1B",-1.08407549114568,0.000250343085837009,-0.426274966699417,2.29670868063114e-05,5,115204012,115262877,"protein geranylgeranyltransferase type I subunit beta"
"657","overlap","chr5","137497900-137499350","5'UTR","ENSG00000152377","SPOCK1",-5.58213566346512,1.82560975639528e-35,-1.05683214227287,1.95384169955152e-33,5,136975298,137598379,"SPARC (osteonectin), cwcv and kazal like domains proteoglycan 1"
"658","overlap","chr5","170766200-170767150","Intron","ENSG00000094755","GABRP",-2.08672445559377,2.17296509828239e-05,-2.12269724156036,1.22773408848447e-13,5,170763350,170814047,"gamma-aminobutyric acid type A receptor subunit pi"
"659","overlap","chr5","177086800-177087550","Promoter","ENSG00000160867","FGFR4",-1.07142179713041,0.0149438115252301,-1.55476349750731,9.36178276310956e-13,5,177086905,177098144,"fibroblast growth factor receptor 4"
"660","overlap","chr5","180070700-180072200","Promoter","ENSG00000113269","RNF130",-0.938060295038043,0.00599103886800733,-1.37304364968519,4.15582153298078e-25,5,179911651,180072113,"ring finger protein 130"
"661","overlap","chr6","291250-293700","Promoter","ENSG00000112679","DUSP22",-0.733558165948241,0.0159060843058673,-0.958637669530134,1.58728976884702e-14,6,291630,351355,"dual specificity phosphatase 22"
"662","overlap","chr6","7112600-7113100","Intron","ENSG00000124782","RREB1",-1.09166055208831,0.0288840691523671,-0.327343186247811,0.00179340442128389,6,7107597,7251980,"ras responsive element binding protein 1"
"663","overlap","chr6","13923900-13925900","Promoter","ENSG00000180537","RNF182",-2.64300110106393,7.05997792686759e-23,-1.00032034454819,0.000120819395042468,6,13924446,13980310,"ring finger protein 182"
"664","overlap","chr6","17417800-17418450","Intron","ENSG00000112186","CAP2",-1.65457195399461,0.000112187430587911,0.293845069061943,0.024029822994888,6,17393595,17557780,"cyclase associated actin cytoskeleton regulatory protein 2"
"665","overlap","chr6","39933900-39934350","5'UTR","ENSG00000124615","MOCS1",-1.13370667266799,0.0358437323717115,-0.610721112739874,0.000137940014170074,6,39899578,39934551,"molybdenum cofactor synthesis 1"
"666","overlap","chr6","46651650-46654000","Promoter","ENSG00000146233","CYP39A1",-1.11765254025618,9.58472762703473e-05,-3.99168041540223,6.55380956032896e-13,6,46549580,46652830,"cytochrome P450 family 39 subfamily A member 1"
"667","overlap","chr6","46734250-46736000","Promoter","ENSG00000146070","PLA2G7",-0.739993068882335,0.0307224327029819,-1.17640102406596,0.0101644061301293,6,46704201,46735693,"phospholipase A2 group VII"
"668","overlap","chr6","69866900-69867900","Promoter","ENSG00000168216","LMBRD1",-1.56869124901942,3.81482280789461e-05,-0.393281322195596,0.00101017915097023,6,69672757,69867236,"LMBR1 domain containing 1"
"669","overlap","chr6","75204000-75206400","Promoter","ENSG00000111799","COL12A1",-0.628593592103135,0.0425433394000628,-1.26927273876637,3.44380169533362e-28,6,75084326,75206267,"collagen type XII alpha 1 chain"
"670","overlap","chr6","87151650-87152300","Promoter","ENSG00000188994","ZNF292",-2.48684016243877,3.20798340182748e-08,-0.781407537155332,0.000107724255067279,6,87152833,87265943,"zinc finger protein 292"
"672","overlap","chr6","107488650-107491750","Promoter","ENSG00000112320","SOBP",-2.77188274880712,2.0818164061025e-25,-5.28799923410905,2.28505557691694e-17,6,107490106,107661306,"sine oculis binding protein homolog"
